timestamp,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,date
2025-05-16 17:00:00,104152.68,104386.43,100845.68,104261.65,56.39779,5876758.9300005,4461.0,36.84341,3839013.109345,2025-05-16
2025-05-16 17:30:00,104261.66,104301.04,103779.92,103867.97,54.31879,5650042.660008,4207.0,25.08553,2609164.1726726,2025-05-16
2025-05-16 18:00:00,103867.97,104067.0,103836.0,103849.94,56.187,5841885.4717647,4128.0,37.4805,3896740.1213496,2025-05-16
2025-05-16 18:30:00,103849.94,104033.48,103703.42,103714.12,48.85245,5073364.0663677,4061.0,27.02458,2806292.4484965,2025-05-16
2025-05-16 19:00:00,103714.14,103815.31,103586.99,103675.44,56.08624,5815966.5599629,4168.0,31.6745,3284496.9512231,2025-05-16
2025-05-16 19:30:00,103675.44,104007.76,103664.53,104007.76,42.85279,4449105.9917643,3407.0,30.78261,3196132.4275645,2025-05-16
2025-05-16 20:00:00,104007.42,104033.94,103840.0,103880.02,33.79152,3511606.4960409,3454.0,20.79185,2160719.318562,2025-05-16
2025-05-16 20:30:00,103880.02,103881.23,103526.44,103690.0,40.18792,4164114.6400749,3488.0,21.6365,2241428.0189742,2025-05-16
2025-05-16 21:00:00,103605.22,103789.35,103566.52,103566.55,23.21103,2407610.4674101,2614.0,12.10398,1255460.8459889,2025-05-16
2025-05-16 21:30:00,103566.55,103719.81,103500.65,103612.0,41.58204,4309544.9147762,3184.0,22.63817,2346319.8041058,2025-05-16
2025-05-16 22:00:00,103612.0,103634.54,103431.36,103456.26,42.33579,4381321.8602265,3241.0,22.32528,2310177.1305281,2025-05-16
2025-05-16 22:30:00,103456.26,103537.97,103404.88,103537.97,45.6572,4723286.0888068,3594.0,30.24535,3128859.037348,2025-05-16
2025-05-16 23:00:00,103537.97,103669.49,103514.2,103623.95,35.41516,3668691.3136668,3335.0,24.94139,2583576.5138601,2025-05-16
2025-05-16 23:30:00,103623.96,103628.68,103428.57,103474.09,33.38425,3455921.7891571,3263.0,15.05983,1559018.8394063,2025-05-16
2025-05-17 00:00:00,103474.09,103539.69,103336.03,103370.01,42.33439,4379351.0225621,3615.0,23.77995,2459971.5053756,2025-05-17
2025-05-17 00:30:00,103370.0,103381.04,103099.96,103322.46,46.97085,4849481.6119133,4123.0,23.67648,2444307.6413176,2025-05-17
2025-05-17 01:00:00,103322.46,103588.77,102724.28,102943.65,52.3366,5387555.9405472,4055.0,27.52076,2832054.4735787,2025-05-17
2025-05-17 01:30:00,102943.65,103013.57,102612.06,102822.59,50.35004,5177855.7592383,3698.0,30.05129,3090205.1066003,2025-05-17
2025-05-17 02:00:00,102822.55,103208.13,98769.33,103155.78,53.56224,5514891.3613032,3974.0,35.0625,3610818.4548311,2025-05-17
2025-05-17 02:30:00,103155.87,103354.0,102970.03,103294.41,52.38247,5408052.5228966,3519.0,31.60356,3262786.4191867,2025-05-17
2025-05-17 03:00:00,103291.0,103357.54,103181.21,103208.44,40.39917,4170724.1400903,3564.0,22.86554,2360426.8089644,2025-05-17
